sample: 0
t: 8.796, n_step: 13, fidelity: 6.233e-01, elapsed_time: 1.277[s]

t: 8.796, n_step: 14, fidelity: 6.020e-01, elapsed_time: 1.287[s]

t: 8.796, n_step: 15, fidelity: 5.813e-01, elapsed_time: 1.075[s]

t: 8.796, n_step: 16, fidelity: 5.618e-01, elapsed_time: 1.459[s]

t: 8.796, n_step: 17, fidelity: 5.429e-01, elapsed_time: 1.281[s]

t: 8.796, n_step: 18, fidelity: 5.247e-01, elapsed_time: 1.286[s]

t: 8.796, n_step: 19, fidelity: 5.072e-01, elapsed_time: 1.292[s]

t: 8.796, n_step: 20, fidelity: 4.905e-01, elapsed_time: 1.281[s]

t: 9.425, n_step: 1, fidelity: 7.528e-01, elapsed_time: 1.268[s]

t: 9.425, n_step: 2, fidelity: 7.101e-01, elapsed_time: 1.048[s]

t: 9.425, n_step: 3, fidelity: 5.095e-01, elapsed_time: 1.468[s]

t: 9.425, n_step: 4, fidelity: 8.493e-01, elapsed_time: 1.287[s]

t: 9.425, n_step: 5, fidelity: 8.046e-01, elapsed_time: 1.273[s]

t: 9.425, n_step: 6, fidelity: 6.197e-01, elapsed_time: 1.285[s]

t: 9.425, n_step: 7, fidelity: 7.511e-01, elapsed_time: 1.280[s]

t: 9.425, n_step: 8, fidelity: 7.380e-01, elapsed_time: 1.282[s]

t: 9.425, n_step: 9, fidelity: 7.152e-01, elapsed_time: 1.061[s]

t: 9.425, n_step: 10, fidelity: 6.914e-01, elapsed_time: 1.486[s]

t: 9.425, n_step: 11, fidelity: 6.679e-01, elapsed_time: 1.289[s]

t: 9.425, n_step: 12, fidelity: 6.450e-01, elapsed_time: 1.280[s]

t: 9.425, n_step: 13, fidelity: 6.227e-01, elapsed_time: 1.295[s]

t: 9.425, n_step: 14, fidelity: 6.017e-01, elapsed_time: 1.299[s]

t: 9.425, n_step: 15, fidelity: 5.812e-01, elapsed_time: 1.066[s]

t: 9.425, n_step: 16, fidelity: 5.615e-01, elapsed_time: 1.468[s]

t: 9.425, n_step: 17, fidelity: 5.428e-01, elapsed_time: 1.282[s]

t: 9.425, n_step: 18, fidelity: 5.243e-01, elapsed_time: 1.285[s]

t: 9.425, n_step: 19, fidelity: 5.070e-01, elapsed_time: 1.286[s]

t: 9.425, n_step: 20, fidelity: 4.902e-01, elapsed_time: 1.293[s]

t: 10.053, n_step: 1, fidelity: 6.056e-01, elapsed_time: 1.053[s]

t: 10.053, n_step: 2, fidelity: 6.145e-01, elapsed_time: 1.474[s]

t: 10.053, n_step: 3, fidelity: 4.779e-01, elapsed_time: 1.275[s]

